
15,18,13,13,16,16,16,14,14,20,13,16,13,15,15,14,13,13,15,14,14,17,17,17,17,27,20,13,16,14,13,25,19,13,15,19,13,21,16,9,14,14,8,18,16,11,14,8,21,17,24,20,0,19,12,14,11,15,16,16,22,15,14,22,14,15,12,14,14,19,13,16,15,17,20,13,14,17,14,14,13,17,8,13,13,14,21,15,15,14,16,14,32,25,21,15,15,15,19,14,14,14,33,33,32,32,28,28,32,29,28,28,21,20,14,15,30,18,24,14,24,14,20,17,25,17,20,16,0,0,0,0
17,20,19,15,19,20,17,23,19,24,18,18,20,18,19,18,18,18,20,18,20,16,16,16,16,22,19,15,19,18,14,23,17,14,15,18,15,17,14,18,18,18,20,21,19,20,19,18,23,19,25,22,19,0,15,19,18,21,20,20,23,19,18,22,18,19,18,17,18,20,15,21,18,16,18,14,18,20,20,20,21,19,19,16,18,20,24,19,16,19,15,19,30,25,22,19,20,19,20,18,19,19,32,34,33,35,27,29,30,30,26,28,21,22,19,20,30,21,25,20,25,19,21,21,25,21,20,20,0,0,0,0
12,16,12,6,14,13,14,11,13,21,12,13,12,13,12,11,13,13,12,12,13,10,10,10,10,22,14,7,14,13,6,24,16,8,9,15,7,15,7,12,12,10,12,18,16,14,12,12,21,16,22,18,12,15,2,12,10,13,16,16,22,13,11,22,11,10,6,13,12,18,12,13,13,14,21,11,11,14,13,12,12,17,9,12,13,13,23,16,15,13,11,12,30,22,21,13,16,14,16,12,13,14,33,34,34,34,27,27,31,29,26,27,18,16,14,13,30,18,26,14,23,11,20,16,25,15,17,13,0,0,0,0
9,17,12,9,13,8,15,10,10,23,14,12,7,7,7,8,9,9,8,13,8,17,17,17,17,29,22,13,16,13,12,26,21,14,16,20,13,23,16,9,5,7,13,16,18,14,12,12,23,15,26,22,14,19,12,0,6,7,13,13,24,16,10,24,16,9,13,16,16,16,15,8,9,10,24,16,6,18,10,10,6,20,12,10,11,15,22,15,14,12,10,11,31,23,22,7,14,13,18,11,13,9,32,34,35,37,29,30,33,30,28,29,18,19,13,14,33,21,27,15,25,14,21,18,26,16,20,16,0,0,0,0
12,16,11,10,15,13,16,14,13,22,13,13,12,12,13,12,13,13,13,12,12,14,14,14,14,26,18,10,16,13,9,25,19,11,13,19,11,21,13,9,11,12,11,16,17,12,13,11,21,16,23,19,11,18,10,8,0,13,16,16,18,10,13,19,10,13,9,10,10,10,9,14,14,15,18,10,12,12,12,12,12,20,11,12,12,14,22,15,17,10,13,12,30,23,21,13,14,15,18,13,14,13,31,32,34,35,28,29,32,29,28,28,19,18,14,13,32,20,26,14,24,13,21,17,26,15,20,15,0,0,0,0
10,19,13,10,15,5,16,8,12,25,15,12,6,7,6,7,10,10,5,14,8,19,19,19,19,30,22,14,19,15,14,28,23,15,16,21,13,25,17,10,6,9,13,18,16,15,12,11,24,17,26,23,15,21,13,7,13,0,13,13,23,14,10,28,18,7,13,16,17,22,14,4,8,16,27,18,5,21,7,10,5,20,11,10,10,15,23,15,16,15,10,11,34,26,23,7,15,14,19,11,13,7,37,38,37,39,30,32,35,33,29,31,20,22,15,16,34,22,29,17,27,15,21,19,28,17,21,18,0,0,0,0
14,19,15,13,15,23,15,16,13,25,16,16,17,16,16,15,15,15,16,16,16,18,18,18,18,26,21,17,17,14,16,24,19,17,17,17,16,21,17,14,15,14,16,18,16,17,15,15,24,16,25,22,16,20,16,13,16,12,0,0,18,11,14,23,15,14,16,14,15,20,15,16,13,16,23,16,15,18,11,15,17,18,16,16,13,16,22,17,13,16,14,14,29,23,22,15,15,14,17,15,15,15,33,36,33,36,27,30,30,30,27,30,17,18,14,18,30,21,25,18,23,17,18,18,24,18,19,18,0,0,0,0
14,19,15,13,15,16,15,17,13,25,16,16,17,16,16,15,15,15,16,16,16,18,18,18,18,26,21,17,17,14,16,24,19,17,17,17,16,21,17,14,14,14,16,18,16,17,15,15,24,16,25,22,16,20,16,13,16,12,0,0,18,11,14,23,15,14,16,14,15,20,15,16,13,16,23,16,15,18,11,15,17,18,16,16,13,16,22,17,13,16,14,14,29,23,22,15,15,14,17,15,15,15,33,36,33,36,27,30,30,30,27,30,17,18,14,18,30,21,25,18,23,17,18,18,24,18,19,18,0,0,0,0
23,23,22,21,23,27,23,28,22,25,21,26,27,26,27,25,25,25,27,23,26,23,23,23,23,27,23,24,23,23,23,26,23,23,23,22,23,23,21,21,25,24,23,24,21,21,23,22,25,26,25,24,22,23,22,24,18,25,18,18,0,13,26,5,17,24,18,14,17,14,17,27,23,20,5,18,25,18,20,24,25,23,22,23,22,25,26,26,19,21,22,24,29,25,24,25,24,24,22,23,23,25,34,34,33,33,28,28,31,28,29,29,24,22,24,23,32,24,27,23,26,23,22,22,25,23,23,21,0,0,0,0
15,17,13,12,17,18,15,21,15,22,14,17,17,17,17,17,17,17,18,14,17,16,16,16,16,26,18,15,19,16,14,25,21,15,14,19,14,22,15,13,17,15,14,19,16,15,17,14,21,19,21,19,15,19,13,16,10,16,12,12,13,0,16,18,4,16,10,9,4,14,9,18,15,15,18,5,16,7,12,16,17,17,14,16,14,16,23,18,17,14,14,16,31,23,21,17,18,16,18,15,16,17,33,34,35,35,28,28,30,28,28,28,19,19,16,14,31,20,26,15,24,14,18,15,24,14,19,15,0,0,0,0
11,18,12,10,11,9,12,12,9,21,13,12,9,10,8,10,11,10,10,12,10,17,17,17,17,29,22,13,16,13,13,24,20,14,16,19,13,22,16,11,9,9,12,17,19,16,13,12,23,15,25,22,14,18,11,10,13,10,14,14,26,16,0,26,15,10,12,15,15,22,15,11,10,16,25,15,10,18,12,11,10,15,12,11,12,15,22,15,15,14,11,10,32,25,22,9,16,13,18,11,15,10,35,36,35,36,28,29,33,30,28,29,19,19,13,14,31,21,25,15,23,13,20,17,24,16,20,16,0,0,0,0
23,23,23,22,24,27,23,28,22,25,22,26,27,26,27,25,25,25,27,23,26,23,23,23,23,29,23,24,24,22,22,26,23,23,23,23,24,22,21,22,25,23,23,24,23,21,23,22,25,23,26,23,22,22,22,24,19,28,23,23,5,18,26,0,14,24,18,15,18,15,18,27,24,20,5,17,25,19,25,24,25,23,22,22,24,24,26,25,19,20,22,25,30,26,25,25,24,25,22,23,23,25,34,36,35,35,30,30,33,30,30,31,24,22,24,23,32,24,28,23,26,23,23,23,26,23,23,21,0,0,0,0
14,18,13,12,17,17,15,19,14,23,14,16,16,16,16,16,16,16,17,13,16,16,16,16,16,27,19,14,19,14,12,24,21,14,14,19,14,20,13,13,16,13,13,19,18,14,16,12,21,17,21,19,14,18,11,16,10,18,15,15,17,4,16,14,0,15,9,9,4,14,9,18,15,15,17,4,15,6,16,16,16,17,13,14,15,15,23,17,17,13,13,16,31,23,21,16,17,17,17,14,16,16,34,35,36,36,29,30,31,29,29,29,19,18,15,14,31,20,26,15,24,13,19,16,24,15,19,15,0,0,0,0
10,18,13,10,15,7,14,11,10,23,13,9,7,7,7,8,10,10,7,13,7,16,16,16,16,27,19,13,16,15,13,27,22,14,16,19,11,22,14,9,7,7,14,16,19,16,11,13,22,14,25,21,15,19,10,8,13,7,14,14,24,16,10,24,15,1,6,12,13,18,11,5,7,12,23,15,7,18,10,7,7,19,12,9,10,14,22,16,17,13,10,9,33,25,22,5,13,12,14,6,12,8,34,35,34,36,27,29,31,29,26,28,18,18,15,15,32,20,28,16,26,14,21,18,25,15,19,15,0,0,0,0
12,16,12,10,15,13,15,14,13,21,11,13,12,12,12,12,13,13,12,12,12,12,12,12,12,23,15,10,18,15,10,25,19,11,13,16,8,19,11,9,12,9,11,18,16,13,12,10,20,15,22,18,12,18,6,13,8,13,16,16,18,10,12,18,9,8,0,8,7,12,7,11,11,13,17,9,11,12,13,11,12,18,9,12,13,14,23,16,16,12,12,12,32,24,22,11,16,14,13,8,13,13,32,33,32,33,25,26,30,27,25,26,18,16,15,13,30,18,26,14,24,12,21,16,23,13,19,13,0,0,0,0
13,18,13,12,15,16,16,21,14,23,14,16,16,15,16,15,15,15,16,13,15,16,16,16,16,27,19,14,18,15,13,26,22,14,14,17,10,22,14,12,15,15,13,18,18,14,15,14,23,17,24,21,14,17,13,17,11,16,14,14,14,9,15,15,9,13,8,0,5,10,3,15,9,9,14,9,14,12,14,11,16,18,13,14,14,15,23,16,17,13,13,15,31,23,21,15,17,15,17,13,12,15,35,35,35,36,28,29,31,28,29,28,19,19,15,14,33,21,27,15,25,13,20,16,22,12,20,15,0,0,0,0
14,18,13,12,17,17,15,18,14,23,14,16,16,16,16,16,16,16,17,13,16,16,16,16,16,26,18,14,19,15,13,25,21,14,14,16,10,21,14,13,16,14,13,19,18,14,16,13,21,18,21,19,14,18,12,16,11,17,15,15,17,4,15,18,4,13,7,5,0,10,5,15,11,11,17,4,15,7,15,12,16,17,13,15,14,15,23,17,17,14,13,16,31,23,21,16,17,17,17,14,13,16,33,34,35,35,28,29,30,28,28,28,19,19,15,14,32,21,26,15,24,13,19,16,21,12,19,15,0,0,0,0
18,20,19,18,19,23,19,24,18,24,18,20,21,22,23,21,21,21,23,19,22,18,18,18,18,27,19,19,21,19,18,26,22,19,19,17,15,21,14,18,21,20,19,21,20,18,19,19,22,22,24,20,19,20,18,16,10,22,20,20,14,14,22,15,14,18,12,10,10,0,8,20,14,8,14,14,21,17,19,17,22,21,19,20,19,21,24,22,15,17,17,20,31,24,24,20,21,21,20,20,17,21,29,30,33,34,28,27,30,27,28,28,21,19,20,20,32,21,27,20,24,19,22,20,22,18,19,15,0,0,0,0
12,18,13,11,16,15,17,16,13,23,14,14,14,14,15,14,15,14,15,13,14,15,15,15,15,26,18,13,19,15,12,26,21,13,13,17,9,20,12,11,14,14,13,18,17,14,13,13,23,17,23,21,13,15,12,15,9,14,15,15,17,9,15,18,9,11,7,3,5,9,0,12,7,6,17,9,13,12,14,10,15,20,12,14,13,15,23,16,15,13,10,14,32,24,20,14,17,15,17,13,12,14,35,36,35,36,28,29,31,28,28,28,19,19,15,14,33,21,27,15,25,13,19,16,22,12,19,15,0,0,0,0
11,21,15,11,16,4,16,6,12,27,17,12,7,7,6,7,10,10,5,15,8,19,19,19,19,31,23,15,19,16,15,29,24,16,17,19,11,25,17,11,4,9,15,18,20,16,12,13,25,17,28,24,16,21,13,11,14,4,16,16,27,18,11,27,18,5,11,13,14,20,12,0,6,14,26,18,4,21,11,7,5,21,12,10,11,16,24,16,18,15,11,11,35,27,24,7,16,15,19,11,12,10,38,40,38,40,31,33,36,34,30,32,21,23,16,17,36,24,30,18,28,16,22,20,26,16,21,18,0,0,0,0
10,20,14,11,16,9,15,12,11,25,16,12,10,9,9,10,10,10,9,14,10,19,19,19,19,28,22,15,17,14,15,26,21,16,17,16,11,22,16,10,10,10,13,16,19,14,12,12,22,17,26,22,15,18,13,9,14,8,13,13,23,15,10,24,15,7,11,9,11,14,6,6,0,9,23,15,9,18,10,6,10,18,11,10,10,15,22,15,16,14,10,10,32,25,21,10,15,13,16,11,11,10,35,38,35,38,29,31,31,30,28,30,18,21,14,16,33,23,27,17,25,15,19,18,23,14,19,17,0,0,0,0
13,20,16,13,17,18,16,19,14,25,16,14,16,16,17,16,16,16,17,16,16,17,17,17,17,27,20,15,18,15,14,25,21,15,15,16,11,21,14,15,15,14,16,18,18,16,13,16,23,16,25,23,17,16,14,10,15,16,16,16,20,15,16,20,15,12,13,9,11,6,6,14,8,0,20,15,15,18,16,12,16,19,15,16,15,15,22,17,12,15,11,14,30,24,21,14,17,15,17,15,14,15,30,32,34,35,27,28,29,28,27,29,18,20,16,17,32,22,26,18,25,16,18,18,22,15,18,16,0,0,0,0
22,22,22,22,23,26,22,35,22,22,20,24,25,24,25,23,23,23,25,21,25,22,22,22,22,28,22,23,23,22,22,24,21,22,21,22,23,22,20,20,24,24,21,23,22,20,22,21,24,25,25,23,20,18,21,24,18,27,23,23,5,18,25,5,17,23,17,14,17,14,17,26,23,20,0,13,25,18,24,23,24,22,20,20,22,24,25,25,18,20,21,24,30,25,24,24,23,23,21,22,22,24,34,35,34,34,29,29,32,29,30,30,23,21,23,22,31,22,26,21,25,21,22,21,26,22,22,20,0,0,0,0
14,18,13,13,17,17,15,26,15,22,13,15,15,15,15,15,15,15,16,12,16,16,16,16,16,26,18,14,19,14,13,23,20,13,14,20,14,21,14,12,16,15,12,19,17,14,16,12,22,18,22,20,13,14,11,16,10,18,16,16,18,5,15,17,4,15,9,9,4,14,9,18,15,15,13,0,15,6,16,16,15,17,12,12,14,15,23,17,17,14,13,16,31,24,22,16,17,16,17,14,16,16,33,34,35,35,28,29,31,29,28,28,19,19,15,14,30,19,25,14,23,13,19,16,25,16,19,15,0,0,0,0
10,20,14,9,15,4,16,11,10,26,14,12,5,6,5,6,9,9,4,13,8,18,18,18,18,31,23,13,17,14,12,27,22,14,16,21,13,23,15,9,4,9,13,17,19,15,13,12,24,18,26,22,14,18,11,6,12,5,15,15,25,16,10,25,15,7,11,14,15,21,13,4,9,15,23,14,0,18,10,9,4,20,11,7,8,16,23,16,17,14,10,12,34,26,23,8,15,15,20,12,14,10,37,39,38,39,32,33,36,33,31,32,20,21,15,16,34,22,29,17,27,15,22,19,28,18,21,17,0,0,0,0
16,18,16,16,18,20,16,24,18,21,15,18,18,18,18,18,17,17,19,15,19,14,14,14,14,26,18,15,20,14,13,24,22,16,15,21,17,22,16,15,19,18,16,18,18,14,18,15,22,20,22,20,17,20,14,18,12,21,18,18,18,7,18,19,6,18,12,12,7,17,12,21,18,18,18,6,18,0,19,19,19,17,16,17,18,17,22,18,18,15,16,19,30,23,22,18,20,18,19,17,18,19,33,34,35,35,28,28,30,28,28,28,20,19,16,15,29,18,27,16,25,16,19,16,26,16,19,16,0,0,0,0
10,18,12,10,14,12,16,12,10,23,14,12,11,7,12,12,10,10,11,13,10,18,18,18,18,27,21,13,16,13,13,26,20,14,15,18,12,22,16,11,11,11,13,16,13,14,14,13,22,15,25,21,14,20,13,10,12,13,11,11,21,13,12,25,16,10,13,14,15,19,14,11,10,16,24,16,10,19,0,4,11,19,12,5,3,14,21,15,15,13,12,11,31,23,21,12,14,13,17,13,11,12,35,36,35,36,28,29,32,30,27,28,18,20,13,15,32,21,27,16,25,14,19,16,26,15,19,16,0,0,0,0
10,19,13,10,14,11,15,11,10,24,15,12,10,6,11,10,10,10,10,13,9,18,18,18,18,28,21,14,16,14,14,26,21,15,16,16,10,22,16,11,10,10,13,15,17,13,13,13,22,16,26,22,14,20,12,10,12,10,15,15,24,16,11,24,16,7,11,12,13,17,11,9,7,12,23,16,9,19,4,0,10,19,11,4,4,14,21,15,16,13,12,12,31,23,21,11,16,15,17,12,9,11,35,36,36,37,29,30,32,30,27,28,19,20,14,15,33,21,27,16,25,14,20,17,23,13,19,16,0,0,0,0
11,19,13,10,15,6,16,6,11,24,13,12,5,8,5,7,11,11,6,13,9,18,18,18,18,31,23,13,16,15,13,27,21,13,15,21,13,24,16,9,5,8,10,16,20,15,12,13,24,17,27,23,13,21,12,6,12,5,17,17,25,17,10,25,16,7,12,16,16,22,15,5,10,16,24,15,4,19,11,10,0,19,11,9,11,15,23,17,18,14,11,11,34,26,23,7,15,14,21,13,15,11,38,38,37,38,32,32,36,32,31,31,20,21,15,15,33,21,27,15,26,14,21,17,27,17,22,17,0,0,0,0
17,19,18,17,19,20,16,19,17,21,18,20,20,19,19,21,20,20,20,18,20,20,20,20,20,26,21,19,19,18,18,24,20,19,17,20,18,22,18,15,20,17,16,18,21,17,20,16,24,19,24,20,17,19,17,20,20,20,18,18,23,17,15,23,17,19,18,18,17,21,20,21,18,19,22,17,20,17,19,19,19,0,9,19,19,20,21,19,19,18,17,20,31,24,22,19,18,19,19,19,17,20,32,33,33,34,28,27,30,27,27,27,20,20,18,19,29,19,24,19,21,17,19,17,24,18,20,18,0,0,0,0
11,17,12,10,15,16,16,21,12,20,12,13,11,10,13,13,11,11,11,12,11,16,16,16,16,27,19,13,18,13,12,25,20,13,14,20,13,22,15,7,12,11,7,16,16,8,13,7,21,17,23,20,8,19,9,12,11,11,16,16,22,14,12,22,13,12,9,13,13,19,12,12,11,15,20,12,11,17,11,10,11,9,1,10,11,14,21,14,16,13,12,13,30,24,21,13,16,14,17,12,12,11,33,34,35,35,28,28,32,28,27,27,19,18,14,14,31,19,26,14,24,12,18,15,25,15,19,15,0,0,0,0
10,20,13,11,15,11,16,18,9,22,12,11,9,5,10,9,9,9,9,12,9,18,18,18,18,29,22,14,16,12,12,24,20,14,16,19,14,21,16,9,10,11,12,15,17,13,13,13,23,16,26,22,13,16,12,10,12,10,16,16,23,16,11,22,14,9,12,14,15,20,14,10,10,16,21,13,10,17,5,4,9,19,11,0,4,15,21,15,15,13,11,12,31,23,21,11,15,14,18,12,12,11,35,36,36,37,30,31,33,30,28,29,19,20,14,15,31,19,26,15,24,14,20,17,25,17,19,16,0,0,0,0
10,18,13,10,15,12,15,11,10,23,13,11,10,6,11,10,9,9,10,12,10,18,18,18,18,27,21,13,16,13,13,26,19,13,15,18,12,21,15,11,11,11,13,16,16,14,14,13,22,15,24,21,13,18,13,11,12,10,13,13,22,14,13,25,16,10,13,14,14,19,13,11,10,15,22,14,8,18,3,4,11,19,12,4,0,13,21,15,16,13,12,12,31,23,21,12,16,15,17,13,12,12,34,35,35,36,28,29,32,29,27,28,18,19,13,15,31,19,26,15,25,14,19,16,26,16,18,16,0,0,0,0
14,16,14,13,16,14,15,14,14,20,14,13,14,14,15,15,16,16,15,14,16,13,13,13,13,26,18,15,17,15,15,27,21,14,15,21,14,23,16,14,15,13,16,17,17,16,11,15,19,13,20,18,14,20,13,15,14,15,16,16,25,16,15,24,15,14,14,15,15,21,15,16,15,15,24,15,16,17,14,14,15,20,14,15,13,2,22,17,17,15,15,14,26,18,23,14,15,14,19,15,15,15,31,33,32,32,25,25,29,27,24,23,17,18,15,15,31,19,27,15,26,15,20,17,27,16,20,17,0,0,0,750
22,21,18,21,21,24,22,24,20,21,20,21,22,22,24,23,19,16,21,18,20,23,23,23,23,30,24,19,15,18,21,22,24,23,22,23,23,25,23,20,23,23,21,13,23,20,21,20,25,22,26,24,21,24,23,22,22,23,22,22,26,23,22,26,23,22,23,23,23,24,23,24,22,22,25,23,23,22,21,21,23,21,21,21,21,22,2,10,22,20,21,23,30,24,22,22,22,20,20,20,22,21,34,35,35,35,30,29,31,29,29,28,13,16,16,14,26,19,25,18,24,17,19,16,25,18,21,17,500,0,0,0
14,18,16,14,16,17,17,16,14,19,17,15,16,14,17,15,13,8,13,16,12,18,18,18,18,28,23,12,16,14,14,23,21,16,17,20,16,22,17,14,15,16,14,16,19,14,15,14,22,17,24,22,15,19,16,15,15,19,17,17,26,18,15,25,17,16,16,16,17,22,16,16,15,17,25,17,16,18,15,15,17,19,14,15,15,17,9,0,18,15,16,17,27,24,21,17,17,15,19,12,15,13,34,33,35,33,28,27,32,27,27,26,17,14,12,12,28,17,26,16,23,15,17,14,25,16,19,15,500,0,0,750
11,20,16,16,16,18,17,16,16,22,16,17,17,16,18,16,17,16,18,16,18,17,17,17,17,22,20,17,18,10,16,19,14,17,18,13,17,11,12,14,15,17,16,19,17,17,14,14,21,18,22,20,15,16,15,14,17,16,13,13,19,17,15,19,17,17,16,17,17,15,15,18,16,12,18,17,17,18,15,16,18,19,16,15,16,17,22,18,1,16,10,18,25,23,21,16,17,18,12,16,16,16,26,33,28,35,22,28,26,30,22,29,20,20,11,18,25,21,20,19,19,16,14,19,19,18,9,13,0,0,0,0
12,17,13,11,15,16,15,16,15,23,14,14,13,14,13,13,14,13,14,13,14,15,15,15,15,27,19,12,16,14,11,24,21,13,12,20,13,20,12,12,13,14,14,17,17,14,13,14,20,14,23,19,14,19,13,12,10,15,16,16,21,14,14,20,13,13,12,13,14,17,13,15,14,15,20,14,14,15,13,13,14,18,13,13,13,15,20,15,16,0,13,13,31,23,21,13,14,13,20,14,15,15,35,35,34,34,29,29,33,30,28,29,19,20,14,14,31,20,25,15,22,14,18,16,24,16,18,15,0,0,0,0
11,19,14,11,16,11,14,11,11,24,15,12,10,12,11,11,13,12,12,14,12,18,18,18,18,28,22,13,17,13,12,26,20,14,16,19,13,16,10,11,11,9,15,17,19,16,12,13,23,15,25,22,16,15,11,10,13,11,14,14,22,14,11,22,13,10,12,13,13,17,10,11,12,11,21,13,10,16,12,12,11,17,12,11,12,15,21,16,10,13,1,12,32,25,22,10,15,15,18,12,14,11,33,35,35,37,29,31,33,31,29,30,17,19,14,16,31,20,27,17,25,14,20,18,26,17,15,12,0,0,0,750
11,17,13,12,14,10,14,11,10,23,15,10,10,12,9,11,11,12,12,14,12,17,17,17,17,29,21,14,15,15,14,26,21,14,16,21,14,24,17,12,11,11,13,17,19,17,12,13,21,13,24,20,14,19,12,11,12,11,14,14,24,16,10,25,16,9,12,15,16,20,14,11,10,14,24,16,12,19,11,12,11,20,13,12,12,14,23,17,18,13,12,0,33,25,23,6,9,8,19,13,15,12,36,37,36,37,29,30,32,31,28,30,19,21,15,16,33,23,27,16,25,15,21,18,26,17,22,18,0,0,0,750
28,29,29,30,29,33,30,32,29,30,30,31,33,32,33,32,29,30,31,29,31,30,30,30,30,24,28,31,29,24,31,23,23,31,31,23,31,24,32,32,32,31,32,29,30,27,29,31,28,29,29,28,32,30,30,31,30,34,29,29,29,31,32,30,31,33,32,31,31,31,32,35,32,30,30,31,34,30,31,31,34,31,30,31,31,26,30,27,25,31,32,33,2,10,20,34,33,31,25,31,27,31,25,31,26,32,23,29,23,28,23,29,30,28,25,29,25,30,23,29,24,29,23,29,23,29,25,30,500,0,0,0
23,23,23,22,22,26,23,25,22,25,24,23,25,24,26,25,21,22,23,23,23,23,23,23,23,28,24,23,22,22,23,27,23,23,23,23,23,25,24,25,25,24,25,22,22,22,21,25,23,22,24,23,25,25,22,23,23,26,23,23,25,23,25,26,23,25,24,23,23,24,24,27,25,24,25,24,26,23,23,23,26,24,24,23,23,18,24,24,23,23,25,25,9,1,12,26,25,23,24,25,19,25,33,32,33,31,28,29,31,29,27,25,24,23,22,23,33,24,29,23,27,23,24,23,28,23,25,24,500,0,0,750
21,20,19,21,21,23,23,22,21,24,20,22,23,22,23,22,19,18,20,19,20,22,22,22,22,28,22,22,19,20,21,24,22,21,21,21,22,24,23,21,22,22,22,21,23,20,22,21,22,22,23,23,21,22,21,22,21,23,22,22,24,21,22,25,21,22,22,21,21,24,20,24,21,21,24,22,23,22,21,21,23,22,21,21,21,23,22,21,21,21,22,23,20,12,1,24,22,23,22,22,17,22,32,33,31,33,28,30,31,28,27,29,22,21,20,19,30,22,26,20,25,19,20,20,25,20,21,21,500,0,0,750
11,17,12,11,14,7,14,7,11,24,14,10,7,8,7,8,11,11,8,13,8,17,17,17,17,29,21,13,17,15,13,27,22,14,16,21,13,22,14,10,7,8,14,17,19,17,10,13,22,14,25,21,15,19,13,7,13,7,15,15,25,17,9,25,16,5,11,15,16,20,14,7,10,14,24,16,8,18,12,11,7,19,13,11,12,14,22,17,16,13,10,6,34,26,24,2,9,8,16,8,13,8,36,38,36,38,29,31,34,32,28,30,19,21,15,15,34,22,28,16,25,13,22,18,27,15,20,16,0,0,0,750
14,18,14,15,17,16,17,16,15,24,16,13,16,16,16,15,15,16,16,16,15,19,19,19,19,28,20,17,16,16,16,27,22,17,18,21,17,24,18,15,15,15,17,14,16,15,14,15,23,15,26,22,15,20,16,14,14,15,15,15,24,18,16,24,17,13,16,17,17,21,17,16,15,17,23,17,15,20,14,16,15,18,16,15,16,15,22,17,17,14,15,9,33,25,22,9,0,9,19,14,14,14,35,35,35,35,28,29,31,30,28,29,19,21,16,18,33,22,28,18,25,16,22,19,27,16,22,18,0,0,0,750
14,15,12,15,15,14,16,13,14,22,15,12,17,15,14,14,14,14,14,14,13,16,16,16,16,29,21,16,15,16,16,26,21,15,17,21,16,24,18,14,14,14,15,15,18,16,14,14,23,15,25,22,15,19,14,13,15,14,14,14,24,16,13,25,17,12,14,15,17,21,15,15,13,15,23,16,15,18,13,15,14,19,14,14,15,14,20,15,18,13,15,8,31,23,23,8,9,2,18,13,13,12,35,36,35,35,28,29,31,30,28,29,19,20,16,15,30,19,25,14,25,14,21,17,26,14,21,16,0,0,0,750
14,16,14,18,18,20,19,19,18,22,15,21,20,19,19,20,20,20,20,16,18,20,20,20,20,20,19,20,21,12,18,17,15,18,18,13,17,14,18,17,18,17,18,19,18,17,18,17,22,21,23,22,19,20,16,18,18,19,17,17,22,18,18,22,17,14,13,17,17,20,17,19,16,17,21,17,20,19,17,17,21,19,17,18,17,19,20,19,12,20,18,19,25,24,22,16,19,18,1,9,15,16,24,31,26,34,18,26,23,26,18,26,19,19,13,18,23,23,18,19,16,16,14,20,17,15,12,18,0,0,0,0
12,13,10,12,15,14,15,12,12,21,11,13,13,11,12,13,13,13,13,12,10,16,16,16,16,26,20,14,16,14,14,24,21,15,16,19,13,20,14,11,12,10,14,16,17,14,13,12,20,16,23,20,14,18,12,12,13,11,15,15,23,15,11,23,14,7,8,13,14,20,13,11,11,15,22,14,12,17,13,12,13,19,12,12,13,15,20,12,16,14,12,13,31,25,22,8,15,13,9,0,11,8,31,33,33,34,26,27,30,28,25,26,17,16,15,14,30,19,25,15,22,12,19,16,24,11,17,14,0,0,0,750
13,17,12,13,15,16,16,14,13,21,15,14,15,14,16,14,10,11,12,14,10,18,18,18,18,28,23,15,17,15,15,26,20,15,16,17,12,21,16,12,14,13,14,17,16,14,14,13,22,17,25,22,14,19,13,15,14,13,15,15,23,16,15,23,16,12,13,12,13,17,12,12,11,14,22,16,14,18,11,9,15,17,12,12,12,15,22,15,16,15,14,15,27,19,17,13,14,13,15,11,0,12,34,33,36,35,30,30,33,28,29,29,20,20,15,15,32,21,27,16,24,13,20,17,24,11,20,16,500,0,0,750
11,18,11,10,14,10,16,9,10,24,14,13,11,9,10,10,10,9,9,13,7,19,19,19,19,28,21,15,17,13,14,25,22,16,17,21,15,22,16,9,9,11,13,17,18,14,13,12,22,16,24,22,14,19,14,9,13,7,15,15,25,17,10,25,16,8,13,15,16,21,14,10,10,15,24,16,10,19,12,11,11,20,11,11,12,15,21,13,16,15,11,12,31,25,22,8,14,12,16,8,12,2,34,36,35,36,28,30,33,31,27,29,19,19,14,15,32,21,26,16,23,13,19,18,25,15,19,16,0,0,0,0
31,27,32,34,32,38,33,36,34,30,31,33,36,36,37,37,36,36,37,32,36,30,30,30,30,14,21,33,33,25,32,21,25,32,33,26,33,26,32,34,36,31,33,32,34,33,33,33,32,34,31,31,33,32,33,32,31,37,33,33,34,33,35,34,34,34,32,35,33,29,35,38,35,30,34,33,37,33,35,35,38,32,33,35,34,31,34,34,26,35,33,36,25,33,32,36,35,35,24,31,34,34,2,14,11,23,13,22,10,21,13,22,32,30,26,32,21,30,21,30,22,31,25,31,21,31,24,31,0,0,0,0
36,26,27,35,34,40,33,39,36,21,30,35,38,38,39,39,36,36,43,28,37,31,31,31,31,21,23,36,34,35,34,32,32,34,35,33,35,33,34,35,39,33,34,34,34,33,35,33,32,34,31,31,33,34,34,34,32,38,36,36,34,34,36,36,35,35,33,35,34,30,36,40,38,32,35,34,39,34,36,36,38,33,34,37,35,33,35,33,33,35,35,37,31,32,33,38,35,36,31,33,33,36,13,0,23,11,23,13,22,10,24,13,34,24,35,26,33,23,32,25,32,27,34,26,32,27,34,25,500,1000,0,0
31,28,32,35,34,38,34,36,35,30,31,33,37,36,37,37,37,37,38,32,37,31,31,31,31,14,21,34,33,26,33,21,25,31,33,26,33,26,32,34,36,32,34,31,35,34,34,34,32,34,31,31,32,33,34,35,34,37,33,33,33,35,35,35,36,34,32,35,35,33,35,38,35,34,34,35,38,35,35,36,37,33,35,36,35,32,35,35,28,34,35,36,26,33,31,36,35,35,26,33,36,35,11,23,0,12,12,22,11,22,13,21,31,31,27,32,22,31,21,31,22,31,25,32,21,32,25,32,0,0,0,0
