
19,15,20,21,21,13,20,9,16,21,15,21,12,14,20,20,20,26,22,20,20,20,21,19,20,19,19,20,19,21,20,19,21,21,19,24,22,21,20,21,20,20,21,18,18,19,20,16,19,11,19,16,20,13,17,14,21,13,23,13,22,11,20,13,22,22,13,23,14,21,3,18,15,17,15,12,16,22,22,20,22,16,20,21,21,19,14,20,13,20,23,25,21,9,17,0,1000,0,0
14,12,14,13,18,15,16,15,16,16,14,14,23,21,17,20,15,25,17,20,15,15,14,12,12,13,14,13,13,21,13,13,13,12,10,14,12,12,18,18,18,16,11,16,13,11,20,16,19,23,20,30,22,26,19,15,19,20,24,16,26,14,24,14,23,23,13,18,16,21,18,1,18,18,17,23,17,16,11,15,10,19,12,10,9,13,16,8,18,10,30,24,20,18,13,0,0,0,0
16,16,15,17,16,17,15,12,10,18,18,16,18,21,16,20,15,24,14,20,15,15,17,15,15,13,14,15,16,13,16,14,16,16,16,20,17,17,20,16,17,15,16,17,15,16,13,6,8,22,9,20,8,19,7,18,9,19,14,18,15,16,11,17,10,10,18,11,18,9,13,18,0,7,5,17,5,17,18,18,17,22,22,17,25,14,19,17,19,16,29,23,20,13,14,500,1000,0,0
19,19,17,18,17,18,16,19,16,18,18,17,19,18,14,20,15,24,16,21,17,17,18,17,17,15,16,13,16,10,17,17,16,17,17,22,18,20,20,16,17,17,19,18,17,18,12,7,9,24,8,20,8,16,4,19,10,20,13,20,16,19,11,19,11,11,20,10,18,9,17,18,7,0,5,19,7,17,20,16,17,22,19,19,19,16,20,19,21,18,27,21,18,19,18,500,1000,0,0
15,15,14,15,15,15,13,17,14,16,15,13,15,18,13,15,10,22,12,18,13,15,16,13,15,12,13,14,15,11,15,14,13,13,14,18,16,16,20,15,16,14,15,15,14,16,11,3,7,21,6,20,8,16,4,17,10,17,14,15,15,15,11,15,11,10,17,10,16,9,15,17,5,5,0,15,3,15,16,16,15,20,17,16,15,13,19,15,19,14,27,21,18,17,15,500,1000,0,0
26,22,25,27,27,16,23,16,23,25,17,24,4,18,22,24,22,24,20,21,21,24,27,25,25,23,24,24,25,24,25,26,26,26,25,30,26,28,24,25,23,25,27,23,23,25,24,16,17,13,20,10,22,6,18,20,20,19,26,17,26,18,24,19,23,23,17,21,19,22,12,23,17,19,15,3,15,27,27,25,27,19,24,25,25,26,18,25,18,25,23,27,24,20,27,500,1000,0,0
15,15,14,15,15,17,14,17,15,17,16,14,16,20,14,18,13,21,11,15,10,15,16,13,14,13,13,13,15,12,14,15,15,14,14,18,15,17,19,15,16,14,15,15,14,16,12,4,5,21,8,22,10,18,6,17,8,19,14,15,14,16,12,16,11,11,17,9,17,10,16,17,5,7,3,13,0,15,16,16,16,21,18,15,15,14,17,15,19,15,29,23,19,18,16,500,1000,0,0
14,14,13,15,13,15,14,17,15,17,15,15,27,23,15,20,14,24,15,20,15,15,14,14,15,15,13,14,14,20,17,9,11,11,14,16,15,16,19,14,16,15,16,16,15,15,18,15,18,26,19,31,19,29,17,16,18,20,24,16,25,14,20,15,21,19,17,21,16,19,22,16,17,17,15,27,15,2,15,17,15,22,18,17,15,15,19,16,20,16,26,18,23,17,14,0,0,0,750
11,10,9,7,19,16,15,17,16,17,15,14,27,25,17,21,14,25,16,21,14,16,12,11,13,15,13,14,14,25,17,13,13,8,9,8,6,7,21,16,17,17,9,18,13,10,22,16,21,27,21,34,23,30,19,16,20,22,27,18,28,15,25,15,25,23,18,23,17,22,22,11,18,20,16,27,16,15,0,16,10,24,17,14,10,8,20,12,22,14,33,25,23,18,12,0,0,0,750
15,15,12,16,16,12,11,16,15,16,14,14,25,18,11,20,12,25,15,20,15,15,15,14,15,16,14,12,15,22,17,16,15,14,14,17,14,16,19,16,17,16,15,17,13,14,20,16,20,22,18,28,17,25,14,13,17,17,21,16,22,14,19,15,19,19,17,22,16,21,20,15,18,16,15,25,16,18,16,1,11,21,15,15,15,13,18,14,19,13,24,16,12,17,15,500,0,0,750
12,11,10,9,15,16,14,17,15,17,14,12,26,22,15,20,12,26,16,21,13,14,14,10,12,15,12,13,12,22,16,13,12,9,10,10,9,9,20,17,18,15,9,16,12,9,18,15,19,27,18,32,20,28,16,16,18,21,25,18,26,14,22,15,23,22,17,20,15,19,22,10,16,17,15,27,16,15,10,11,0,21,15,14,9,9,20,12,21,13,29,21,18,18,11,500,0,0,750
22,17,23,22,22,15,21,16,22,23,13,19,17,17,20,23,21,26,21,24,21,22,23,21,22,20,21,20,20,24,20,22,21,21,20,24,22,23,22,22,21,21,22,20,19,20,21,19,22,17,20,24,22,20,21,15,21,12,23,14,26,15,24,14,23,23,15,21,15,22,16,19,22,22,20,19,21,22,24,21,21,3,13,14,15,23,11,19,8,16,23,24,22,16,24,0,0,0,0
17,17,18,15,19,17,17,18,18,17,16,16,24,23,18,20,17,25,17,20,17,16,17,16,17,18,15,17,15,24,17,17,17,16,14,18,16,17,20,20,21,17,16,18,14,15,21,16,20,25,19,31,22,27,19,18,20,21,26,19,26,16,22,16,23,23,18,21,19,22,20,12,18,19,17,24,18,18,17,15,15,11,0,8,8,18,20,13,18,10,29,23,20,19,18,0,0,0,750
16,14,16,14,20,17,16,18,17,17,15,15,25,24,18,21,16,25,17,21,15,17,15,15,15,16,14,14,15,24,15,16,16,16,11,16,14,15,19,18,19,17,14,18,14,13,21,15,19,24,19,32,22,28,18,15,18,18,23,18,26,14,22,12,20,23,17,20,17,21,21,10,17,19,16,25,15,17,14,15,14,14,7,0,6,15,18,10,16,8,29,23,20,18,15,0,0,0,750
12,11,11,9,19,15,16,15,16,17,13,14,25,23,17,21,15,26,17,21,15,16,15,11,12,12,14,12,14,24,14,13,13,11,8,10,9,10,18,17,17,16,10,16,13,11,21,15,19,26,19,32,22,28,18,14,17,20,25,16,26,12,22,12,22,22,16,20,14,20,21,9,17,19,15,25,15,15,10,15,9,15,8,6,0,10,15,7,14,6,29,23,21,17,11,0,0,0,750
9,9,7,6,14,14,11,15,12,16,15,12,26,21,13,18,10,25,14,20,12,12,12,9,10,12,8,9,13,23,16,12,12,7,10,7,6,5,20,16,17,14,8,15,9,9,19,14,17,24,18,32,20,28,16,16,18,20,25,18,26,13,22,13,21,21,18,21,16,20,19,13,14,16,13,26,14,14,8,13,9,23,18,15,10,2,19,12,21,13,32,24,21,16,10,0,0,0,750
19,13,20,22,20,11,17,12,18,20,12,18,18,17,18,22,18,26,18,22,16,19,20,18,18,16,19,17,19,22,19,19,18,19,16,21,20,21,21,19,19,19,20,18,18,19,21,19,19,17,19,23,20,20,19,11,17,13,24,11,23,12,21,12,21,21,13,22,12,21,14,16,19,20,19,18,17,19,20,18,20,11,20,18,15,19,1,9,7,15,22,23,21,12,20,0,0,0,0
12,12,12,14,19,14,15,16,17,16,14,14,25,22,17,20,15,26,17,20,15,17,15,12,13,13,13,13,14,23,14,14,14,13,8,13,12,13,19,18,18,17,12,17,13,12,20,15,19,23,19,30,20,27,17,13,16,19,24,14,23,15,21,14,21,21,17,21,16,21,20,8,17,19,15,25,15,16,12,14,12,19,13,10,7,12,9,0,15,8,28,22,21,17,12,0,0,0,750
20,15,22,23,20,13,19,12,18,22,13,19,18,16,18,22,19,26,19,22,18,20,21,19,19,17,20,18,20,23,19,19,19,20,17,23,21,22,21,19,18,20,21,19,19,19,22,19,20,17,20,23,20,19,19,13,19,12,23,14,25,12,22,11,21,22,14,21,13,22,13,18,19,21,19,18,19,20,22,19,21,8,18,16,14,21,7,15,1,9,23,23,21,12,20,0,0,0,0
13,12,14,15,19,16,15,16,16,16,15,15,25,22,16,19,14,25,17,20,15,17,15,12,14,14,14,13,15,24,14,14,15,14,9,15,13,14,19,17,17,17,13,17,13,12,20,15,19,24,19,30,20,26,16,15,18,18,23,16,24,14,22,14,21,22,17,21,17,21,20,10,16,18,14,25,15,16,14,13,13,16,10,8,6,13,15,7,9,0,29,23,20,16,12,0,0,0,750
32,28,31,32,30,23,29,23,30,29,24,31,23,17,25,28,29,31,31,29,31,32,31,32,31,28,30,30,32,30,31,28,29,29,30,34,33,34,29,29,27,31,33,29,31,31,28,29,30,23,28,19,23,17,23,22,26,20,25,24,27,23,27,24,27,28,26,30,23,29,23,30,29,27,27,23,29,26,33,24,29,23,29,29,29,32,22,28,23,29,2,10,20,24,32,500,0,0,0
24,23,23,24,23,21,21,23,23,22,22,23,27,18,17,21,21,24,23,22,23,24,24,24,25,24,22,22,25,25,25,20,21,21,23,26,25,26,23,22,23,23,25,22,23,23,22,23,24,25,23,27,18,24,17,21,22,22,23,24,25,21,23,22,22,23,23,25,23,24,25,24,23,21,21,27,23,18,25,16,21,24,23,23,23,24,23,22,23,23,9,1,12,24,24,500,0,0,750
22,21,20,22,22,19,20,20,21,19,20,21,24,17,16,20,20,25,21,21,22,22,21,21,21,20,21,19,21,24,21,22,22,21,21,23,22,23,21,22,21,21,22,20,21,21,21,19,21,23,20,24,16,21,14,19,21,19,23,22,25,19,21,19,21,22,21,23,21,22,21,20,20,18,18,24,19,23,23,12,18,22,20,20,21,21,21,21,21,20,20,12,1,20,21,500,0,0,750
18,11,18,20,18,10,17,6,13,20,11,18,20,16,18,19,17,24,18,20,18,17,16,17,17,16,17,16,17,24,18,14,17,18,18,20,18,18,20,18,19,18,18,17,16,17,22,18,19,19,21,24,21,22,19,10,19,13,24,11,25,9,21,8,21,21,12,22,11,21,9,18,13,19,17,20,18,17,18,17,18,16,19,18,17,16,12,17,12,16,24,24,20,1,9,0,0,0,0
12,11,11,12,18,14,13,11,10,16,15,14,27,23,16,19,13,25,16,20,14,15,15,11,14,15,12,12,15,25,17,10,12,11,11,12,10,11,20,18,18,16,12,16,10,10,21,16,20,26,19,32,20,29,18,16,19,21,26,19,27,14,23,14,22,22,19,23,17,21,17,13,12,18,15,27,16,14,12,15,11,24,18,15,11,10,20,12,20,12,32,24,21,9,0,0,0,0,750
